,indoor_t_c,outdoor_t_c,q_solar_w,q_conduct_w,q_vent_w,q_internal_w,q_net_w
2024-04-02 19:00:00+05:30,39.8796560344355,29.775000000000002,0.0,-1679.8725586010214,-158.42079730787972,100.0,-1738.2933559089013
2024-04-02 20:00:00+05:30,39.09921270279171,28.790000000000003,0.0,-1672.132186453641,-161.62783675436847,100.0,-1733.7600232080092
2024-04-02 21:00:00+05:30,38.32408649867386,27.965,0.0,-1647.2421472111407,-162.40975812620866,100.0,-1709.6519053373493
2024-04-02 22:00:00+05:30,37.56287226700304,27.22,0.0,-1615.482767567254,-162.15555140207366,100.0,-1677.6383189693277
2024-04-02 23:00:00+05:30,36.815310609546344,26.49,0.0,-1584.1091551617192,-161.88021973646764,100.0,-1645.9893748981867
2024-04-03 00:00:00+05:30,36.08331278874857,25.86,0.0,-1543.8721110812576,-160.28109790200014,100.0,-1604.1532089832579
2024-04-03 01:00:00+05:30,35.372574276249885,25.345,0.0,-1493.951476050377,-157.21230950304582,100.0,-1551.163785553423
2024-04-03 02:00:00+05:30,34.68696218780864,24.915000000000003,0.0,-1438.299980427446,-153.20482318046388,100.0,-1491.5048036079097
2024-04-03 03:00:00+05:30,34.028714427879585,24.515,0.0,-1383.4289882283538,-149.15601480029616,100.0,-1432.58500302865
2024-04-03 04:00:00+05:30,33.393727057400746,23.895,0.0,-1356.7719960986522,-148.92104280592886,100.0,-1405.693038904581
2024-04-03 05:00:00+05:30,32.765694892655546,23.150000000000002,17.862995141922134,-1331.857470624681,-150.75486452705363,100.0,-1364.7493400098124
2024-04-03 06:00:00+05:30,32.23291734799003,24.345,375.6626395264223,-776.0117282511725,-123.66676818178765,100.0,-424.01585690653775
2024-04-03 07:00:00+05:30,32.34061222746422,27.86,879.9494174584984,35.42074350530649,-70.24703850218403,100.0,945.1231224616208
2024-04-03 08:00:00+05:30,32.95503817636777,32.28,1256.344726813952,682.6644606659537,-10.58324852909393,100.0,2028.4259389508118
2024-04-03 09:00:00+05:30,34.06029785251276,35.73,1625.2564896736787,1136.9411517360354,26.177590268304957,100.0,2888.375231678019
2024-04-03 10:00:00+05:30,35.44684279011261,37.58,1866.0765373348515,1272.7050634027494,33.443638736614425,100.0,3272.2252394742154
2024-04-03 11:00:00+05:30,36.94600000820349,38.964999999999996,1974.4306363916658,1243.8544259634693,31.653881871385746,100.0,3349.9389442265206
2024-04-03 12:00:00+05:30,38.42889376954715,39.625,1969.8572290594557,1070.8446493402423,18.752553481039737,100.0,3159.454431880738
2024-04-03 13:00:00+05:30,39.78767838440305,39.74,1894.5808214068084,837.3406380922034,-0.7475017106710252,100.0,2831.1739577883413
2024-04-03 14:00:00+05:30,40.98314743545595,39.495,1720.2557162181577,529.5288708011589,-23.331175493078366,100.0,2326.453411526238
2024-04-03 15:00:00+05:30,41.89213587342504,38.839999999999996,1371.7015383695518,75.8830941342055,-47.851386223557746,100.0,1499.7332462801996
2024-04-03 16:00:00+05:30,42.373337432052935,37.705,867.6157347396311,-504.2145947501779,-73.19019425972594,100.0,390.21094572972714
